,us_aa,us_a,us_bbb,us_bb,us_b
2019-01-25,0.49110973302992333,0.9947987164849427,2.0034347820355283,3.354941668787793,4.929961113037719
2019-01-28,0.4899502132764753,0.9944742207453389,1.9999862269057138,3.355045285943827,4.936367556237817
2019-01-29,0.48834382868622117,0.9889415706337372,1.9980049349777782,3.355829978604976,4.922640765240707
2019-01-30,0.48988907465815723,0.9915366740756335,1.9974945722552628,3.3603895179330237,4.929509146573358
2019-01-31,0.489750512417499,0.9908831966311382,2.0016705530205856,3.353977989515163,4.935498306618067
2019-02-01,0.4891088206288288,0.9912301796839695,2.005385715413853,3.341735524324273,4.930061376186943
2019-02-04,0.48654548079552284,0.9889844900236879,2.005166881528837,3.3427931072152957,4.9400668594439585
2019-02-05,0.48641069228913525,0.9862670037352367,2.010228895486438,3.344916207224826,4.947498832893208
2019-02-06,0.48527551557916576,0.9907648670106637,2.0021795014491546,3.343839898386924,4.944409218184862
2019-02-07,0.48576219470969406,0.9854451512758765,2.009688383648221,3.3440080237912846,4.940191622032945
2019-02-08,0.48347626031240315,0.9822825541925282,2.012458382505439,3.3492806580627814,4.9511639498895885
2019-02-11,0.48383207283141555,0.9867240306505354,2.012869595645519,3.3465278246036165,4.953484088283665
2019-02-12,0.4829541712904179,0.9886462697935314,2.0093041569225107,3.344855979550665,4.963931059967346
2019-02-13,0.4804555774389476,0.9876698821983041,2.0075518874579887,3.3453301982183477,4.940041319223819
2019-02-14,0.4778010093631913,0.9914096711411701,2.0099892910403008,3.3380113101433317,4.9410261701940135
2019-02-15,0.47544696858714597,0.9927502514903581,2.0125176085744267,3.3370999267930452,4.92525207932432
2019-02-18,0.47503417047226487,0.9934482317662814,2.01519118205679,3.33671746688904,4.924994194249452
2019-02-19,0.4752761613409919,0.9941249178175886,2.012277195119324,3.346539720174962,4.932132396332911
2019-02-20,0.47581580860574624,0.9955206324692321,2.008557804267263,3.344751026229191,4.949523797790402
2019-02-21,0.4764309144412031,0.9970377099731245,2.009338625244673,3.345951093668858,4.940142130506031
2019-02-22,0.4749138679192447,1.0036256291318124,2.012418041075759,3.351462799301196,4.93488508245301
2019-02-25,0.47703067373543506,1.0030409506967943,2.012430780473778,3.3464378909493337,4.933929753382255
2019-02-26,0.4761462226834188,1.0025488091323498,2.018356717461319,3.3546923332705907,4.924184442367636
2019-02-27,0.4770465222035382,0.9988381295696376,2.0184892673100796,3.3652755546629343,4.933970039655529
2019-02-28,0.47671821133655057,0.9986824374091745,2.0184864327347474,3.365102176937042,4.933269094201872
2019-03-01,0.4774694537999567,1.004271098107809,2.021168672699518,3.361865620568286,4.934488664435633
2019-03-04,0.4770407976676668,1.007224553115113,2.0260455932498864,3.371628337114628,4.940690395703374
2019-03-05,0.47782806742081596,1.005593549883487,2.020648572210668,3.3764021223512373,4.93997328053962
2019-03-06,0.47781328968105535,1.0056836739770507,2.0161765253785258,3.3768939375792204,4.9317978892578616
2019-03-07,0.4794409708223567,1.0017943588502958,2.0149234796275497,3.3854550004969144,4.931167686874877
2019-03-08,0.4778036007359343,0.9988870008174009,2.0275592467659043,3.3933809536282102,4.9226058732797435
2019-03-11,0.4742638180641532,0.9993353242752421,2.0265133725157405,3.391363411904461,4.923685682170908
2019-03-12,0.472317103225285,0.9978519604667807,2.026026240743698,3.392855791024256,4.933655059378926
2019-03-13,0.47445494005576105,0.9947181610986454,2.02849964846293,3.3963165459518114,4.921905276456203
2019-03-14,0.4741458224159856,0.9961876833928591,2.0324073640741838,3.3964889261311386,4.906581566441782
2019-03-15,0.4743299470070787,0.9959409331328991,2.033086504540003,3.388143702585713,4.907074065800979
2019-03-18,0.4722226737789859,0.991238282017826,2.037743894520164,3.3825141455635235,4.899396069633539
2019-03-19,0.47235378122928645,0.9850128411193226,2.03296800978806,3.374364568850762,4.89971352237766
2019-03-20,0.47030815594114106,0.9833028066235999,2.0299036560890893,3.3773221146689063,4.9029175575837565
2019-03-21,0.46855659339103556,0.9785380111932753,2.034553603891408,3.3702160007661637,4.881480695294471
2019-03-22,0.4677516260253878,0.9729312769738634,2.0345973763505416,3.371370509191068,4.888379189571056
2019-03-25,0.4686418205410721,0.9763181845780696,2.029547573930507,3.3823619321487195,4.876682504541503
2019-03-26,0.4697455157023571,0.9760250519084738,2.0242574222040384,3.3909285532581923,4.876459025035857
2019-03-27,0.4709036054982328,0.9752287127737972,2.0210136589826595,3.3799040533765883,4.869865201681472
2019-03-28,0.46772743726814403,0.974663495325345,2.0210221611512913,3.3722318445519623,4.86434563153363
2019-03-29,0.46771410826736354,0.971249998872966,2.0228916794301983,3.367572746006883,4.88128521092981
2019-04-01,0.4673205446005981,0.9724829273680086,2.0215754394304217,3.3605586038715667,4.884477886137766
2019-04-02,0.46425617976843514,0.972090826387811,2.0231154361873798,3.3506357176076365,4.893524770167302
2019-04-03,0.46428814730187956,0.9698186004198728,2.0213671702406053,3.3505706755692852,4.895034183709329
2019-04-04,0.46378729286700604,0.9679957143662977,2.026262851047073,3.3548012788657844,4.901234319455879
2019-04-05,0.4648103442112418,0.9643133382266609,2.0364702114253626,3.360525483098122,4.905408103077313
2019-04-08,0.4649728383637214,0.9630946096079553,2.0348997604970247,3.357678626073659,4.907952664524181
2019-04-09,0.4638741973031549,0.9623757259656078,2.0368194917402205,3.3560472038717655,4.919024223615828
2019-04-10,0.4657257222040688,0.9610788759782178,2.038413135036821,3.358181267342514,4.920589278154271
2019-04-11,0.4612832552025186,0.9612443396502427,2.0389679167418606,3.357530353971479,4.943440763876448
2019-04-12,0.46115472494565934,0.9610088045359574,2.041580920523226,3.3623939946280537,4.953046079604572
2019-04-15,0.4576282230816755,0.9617011101519513,2.043496205279145,3.364976183805061,4.941650672627175
2019-04-16,0.45580383653926326,0.9645304012627159,2.0416119909976054,3.3627183572639767,4.939885175537346
2019-04-17,0.456853463945282,0.9663094716943552,2.0468781740880964,3.351578539394056,4.943855951532252
2019-04-18,0.4543050689844004,0.9691732412158862,2.0476848390780433,3.360572729026948,4.944300919889373
2019-04-19,0.4514576333469925,0.9666300385264075,2.046145637398722,3.356456235290282,4.951169654079095
2019-04-22,0.4562215233138237,0.9651041938441416,2.0559184474941117,3.3586015871646637,4.959139821127433
2019-04-23,0.4535029452109834,0.9670649838959795,2.055453593985489,3.347102037152349,4.9455439512694435
2019-04-24,0.45680398701715935,0.9690794169102758,2.0564733693511843,3.347034137652034,4.958354726716609
2019-04-25,0.45645958268800085,0.9670435550576651,2.0571751307295054,3.3476357094172076,4.953386552061748
2019-04-26,0.4554099244451229,0.9688783068350103,2.056655552285701,3.3485273218524934,4.947427507003101
2019-04-29,0.4565434972262993,0.9660477104850725,2.058450211105877,3.3666100815488016,4.941436283076046
2019-04-30,0.4592166853773883,0.9674908776574979,2.05507021146951,3.3628233713060407,4.949522047135951
2019-05-01,0.45692454949317163,0.967411989054901,2.0574563850156027,3.367747356667781,4.946851370154473
2019-05-02,0.4559040499137146,0.9632586822431819,2.0504229689020326,3.370886751381037,4.940215853711096
2019-05-03,0.45759778938308304,0.9619564607779038,2.045230689897004,3.3668149174250317,4.935976262136661
2019-05-06,0.45817377800793707,0.9685032642069902,2.0525335880856783,3.371648933844117,4.918029345547502
2019-05-07,0.4603776136692198,0.9691116052954052,2.047508867978791,3.3706630082225324,4.909607707907988
2019-05-08,0.4614078375780834,0.97601295522556,2.039669032570644,3.3759144675279926,4.897211872421456
2019-05-09,0.4650242855963817,0.9716811756359349,2.034743367894379,3.387680243268523,4.894520179116498
2019-05-10,0.465381462794049,0.9739334010139264,2.041703596971166,3.388585036612328,4.901162111819233
2019-05-13,0.4658250850907109,0.966330392438505,2.034536150010075,3.386898285237917,4.9067008708285655
2019-05-14,0.4664685278347425,0.9663296859837607,2.0307128932797087,3.393207622340779,4.919268375804031
2019-05-15,0.46618355013128937,0.9682233381167147,2.0248801233424407,3.4015875413363856,4.9296081339769975
2019-05-16,0.46787972444889125,0.9707370084017035,2.023783606554081,3.396287996100033,4.924322166827814
2019-05-17,0.4683538068966173,0.9683391992279623,2.022039522961358,3.3935702535628045,4.92451288083535
2019-05-20,0.4699301669149076,0.9714564704938925,2.02011649693445,3.397622793193852,4.924187319893137
2019-05-21,0.4718191666221559,0.9698553262137584,2.02754103213207,3.396830601131364,4.902676793065917
2019-05-22,0.47267607598527656,0.9693630344604212,2.02274473086152,3.391104609053443,4.890504197696821
2019-05-23,0.473679508633745,0.9680630678023513,2.022335979742652,3.3943487780208157,4.888831330925309
2019-05-24,0.4716588490585519,0.9646538997501543,2.0236903847279346,3.398377716315056,4.8871023665739015
2019-05-27,0.47055814188291223,0.9693630585124169,2.0197695476796462,3.3963714017796742,4.892225617115953
2019-05-28,0.4722449087888937,0.969507111963891,2.0217159076046327,3.396739494371662,4.8968620334113115
2019-05-29,0.4750921711525307,0.972769067099867,2.020116665626419,3.393280055957985,4.8791551083903135
2019-05-30,0.471211310701514,0.9759032008251608,2.0216139018911785,3.3867086314025134,4.8843410757348895
2019-05-31,0.4700755844070112,0.9729993801823418,2.021181904885076,3.383726243762744,4.8861269477994265
2019-06-03,0.4701228256118405,0.9766477619253566,2.012979779982811,3.3841698378637997,4.892360679615873
2019-06-04,0.4683642766876791,0.9781580046560046,2.018204174833874,3.375319302534984,4.903029335492289
2019-06-05,0.46671923739931576,0.9750352990625859,2.02648600809529,3.3727752249474707,4.901600505764409
2019-06-06,0.46766907714690337,0.9763818515566105,2.025778991367551,3.373302205731027,4.9140563881342105
2019-06-07,0.47083182908524623,0.9733129479020063,2.0221871831600846,3.3804701651917766,4.90516238359528
2019-06-10,0.46676818197260195,0.9781323230059422,2.0282112340447873,3.378594611062973,4.895705002391558
2019-06-11,0.46642722967463857,0.9805736832407085,2.035772765656257,3.3711191969623178,4.899992724292913
2019-06-12,0.46735379035821933,0.9803602375541354,2.0350975840098973,3.3698612368861314,4.896305048839861
2019-06-13,0.4689142183026198,0.9841546484087869,2.034222861549015,3.366461821061591,4.898921374486051
2019-06-14,0.4695524729887579,0.9794086854746763,2.033903217158329,3.369774892391935,4.918851195684495
2019-06-17,0.47307527808863015,0.9771606615743161,2.0272050216013477,3.367747460433762,4.9227861464195355
2019-06-18,0.4731330912752817,0.9764034024090951,2.026040518086575,3.351484060704286,4.924907841808177
2019-06-19,0.4757570768560659,0.9831104564533716,2.0329002856367717,3.373633807711473,4.916215638021658
2019-06-20,0.474464341515374,0.9798990077507513,2.03222553099369,3.3744879874610185,4.899215839955414
2019-06-21,0.47458030740855167,0.9747770899255294,2.028065392882201,3.37502313652287,4.898490373802679
2019-06-24,0.472154877256954,0.9704439333820346,2.0300521353594188,3.365774676690888,4.909159076268762
2019-06-25,0.47395660613805196,0.9731625809896514,2.0273833401654424,3.356987261095118,4.905929696198155
2019-06-26,0.4737157204127696,0.9713800041780348,2.0271175316707706,3.35643556734908,4.909944321190209
2019-06-27,0.4744313625378094,0.970902744184929,2.0220421365485817,3.35845259534295,4.924209293917395
2019-06-28,0.47380462527523926,0.9731912421099524,2.0178956399038346,3.3626652801780104,4.938224457049698
2019-07-01,0.4749774822785573,0.9727169882260787,2.020846276923289,3.36408990612192,4.942512615925716
2019-07-02,0.4757723502262688,0.9733294280396029,2.0213097440408934,3.356974252902911,4.94421368071229
2019-07-03,0.47378304736632637,0.9749350734824319,2.018205514493522,3.341947453248431,4.929027350222259
2019-07-04,0.47190951250116037,0.9736430443065512,2.018683655014742,3.3413461191521616,4.922725403780489
2019-07-05,0.47185397504047766,0.9731440931267622,2.0162550681798326,3.3381422711285067,4.919917845700309
2019-07-08,0.47317312295529096,0.9738699593337252,2.0131200275023517,3.3305668407838334,4.911394529585967
2019-07-09,0.47689891406151863,0.9764744971528849,2.017776165091345,3.335535190128467,4.913879062215495
2019-07-10,0.4775048957748501,0.974097389360343,2.0209076753041,3.326081729633387,4.932995544050355
2019-07-11,0.4795199585798272,0.9650356615948537,2.020822583905576,3.3297835426701266,4.948173159976972
2019-07-12,0.47629425671029885,0.9670744110430106,2.0213999332545747,3.3213227148200217,4.9506119585952835
2019-07-15,0.4803201684091668,0.9698575587992608,2.0213663411852374,3.3221272469335217,4.958406299315532
2019-07-16,0.4815315408314252,0.9704576612856514,2.0233143782219316,3.3277310928656334,4.951120256161971
2019-07-17,0.48143233180910766,0.971262540942521,2.0201163715881085,3.32570349297202,4.9657611496686584
2019-07-18,0.4811029397141918,0.9695696112601004,2.0235663905215833,3.3358430119790605,4.950141483709207
2019-07-19,0.4788885401184738,0.9710701615247052,2.0249806538731465,3.3473503299326217,4.959269765320069
2019-07-22,0.47724596652703344,0.9736296619837578,2.023928428521588,3.3487733799327395,4.964225662422066
2019-07-23,0.4810668377913003,0.9737991510080132,2.021977316395554,3.3520216921562813,4.956667068554522
2019-07-24,0.47908882891472826,0.981272895998035,2.0253418401626213,3.3583859453541804,4.954579200987142
2019-07-25,0.4770722933989956,0.9765816727350208,2.024739894898021,3.3616525035890934,4.943236673955582
2019-07-26,0.4756678524268444,0.9770705577475899,2.0219443225147016,3.3642759628946846,4.9323202734775595
2019-07-29,0.47327149092092186,0.973547498860638,2.0204060434468043,3.361131546478028,4.916409733471321
2019-07-30,0.4733021040706129,0.9761870366325086,2.023482862042361,3.3510074094269617,4.924084872493328
2019-07-31,0.4754799250959434,0.9714426103483821,2.017040649237377,3.342666836947465,4.9361383221875945
2019-08-01,0.4742589404433993,0.967440845720229,2.015619013615055,3.356961041100034,4.91452024354946
2019-08-02,0.47151229188387767,0.9655412848985814,2.019901344293758,3.3588957948468643,4.9329032987109755
2019-08-05,0.47209601450990696,0.9663387814081476,2.019228477205345,3.357421693958516,4.932783216344607
2019-08-06,0.47198446583454734,0.9645523672421628,2.020319744134456,3.3650016575132238,4.9356817483933755
2019-08-07,0.4739899149347106,0.9627960434543654,2.0246668199926052,3.3605049096760524,4.920957620037525
2019-08-08,0.47308089833610606,0.9622533720895872,2.028236138606194,3.3640035592805315,4.934165877539173
2019-08-09,0.4725605847768527,0.9615266516124027,2.026475903514034,3.364466711481892,4.936168378470842
2019-08-12,0.47226152404776617,0.9659889997773583,2.0259543293052187,3.3672268764885134,4.947556640868554
2019-08-13,0.47243953226887314,0.9680467331363651,2.0295733849121347,3.3652084172727506,4.959765224075032
2019-08-14,0.47165440891415794,0.9670730029170113,2.0333312628612705,3.3594202514290084,4.973113968302244
2019-08-15,0.4705451206980659,0.9733640386506521,2.0329790623600106,3.3544830249901705,4.966631160543723
2019-08-16,0.46684436532830226,0.9748390221752201,2.032764879750841,3.3497797197766084,4.96455154046479
2019-08-19,0.465713590910062,0.9719321360092794,2.0338356145289764,3.3497618979026758,4.958434519717495
2019-08-20,0.4671440374462255,0.972701677229255,2.0393032172890453,3.340425086819832,4.967385484344908
2019-08-21,0.4688445284849633,0.9743082148638509,2.043573481771677,3.3329405151296996,4.970714376638545
2019-08-22,0.4679023024377807,0.9722453407066669,2.0463470285868732,3.3337536609148746,4.981405825278678
2019-08-23,0.4705012744341442,0.9690878139742488,2.042032351482618,3.332987610648391,4.99253321330925
2019-08-26,0.4704438662907435,0.9693471912443761,2.0409330178564247,3.3341289998539314,4.975260618399862
2019-08-27,0.4677681735471116,0.968266525930458,2.0400438711616653,3.333858738647933,4.9887683197054
2019-08-28,0.4644634054342031,0.9727039095958243,2.045717811292079,3.3489724398892617,4.998276929283057
2019-08-29,0.4668999212794426,0.9749273770680791,2.0447623537273603,3.3497328704932072,4.994584680451202
2019-08-30,0.4661539138289204,0.9730050512458194,2.049776125019671,3.3474583925962835,4.998082608116499
2019-09-02,0.46372578478277526,0.9742828655786651,2.0474933303375464,3.3480651833084525,4.996845912400671
2019-09-03,0.4592072324399042,0.9780842500068393,2.0455297945069035,3.3541849135635147,5.0030064691869836
2019-09-04,0.45841580021815387,0.9739028366691403,2.047455610930156,3.35388714322725,4.999292505379934
2019-09-05,0.45922530193614663,0.9708345019461772,2.0537281977524433,3.357995513379067,5.004081777791625
2019-09-06,0.4578299196480542,0.9708009960943385,2.0528810892353717,3.3603717891654803,5.004754830838219
2019-09-09,0.4557234293277865,0.9709078019980536,2.0426300177879266,3.3586292957044246,5.000432891803266
2019-09-10,0.45462467779057303,0.970751209481665,2.036373284178571,3.3592945504977165,5.002334254252286
2019-09-11,0.45711106182886274,0.969818877945302,2.037565130403229,3.3688880831828687,5.029398949987174
2019-09-12,0.45432509859351233,0.968840696977946,2.031665946296102,3.3703465529530967,5.022543583688917
2019-09-13,0.4530416965326673,0.9699934713884109,2.0282036949905162,3.3644304268080703,5.020044147776302
2019-09-16,0.4554632120119025,0.9733952990493283,2.0282530627930693,3.362513364245273,5.013363023779971
2019-09-17,0.45645156459075,0.9719524408602631,2.0184555938100837,3.349827880746876,5.0077308599246955
2019-09-18,0.4568098202183079,0.9792676388957751,2.016936690652782,3.3506522729873933,5.015888603458549
2019-09-19,0.4555129279474754,0.9851497132029959,2.012277456421341,3.3585246470500905,5.02304742805491
2019-09-20,0.45557393757647624,0.9891374800917362,2.0062807375497376,3.3504762124412872,5.022988793021697
2019-09-23,0.45449827943956966,0.9910049300954209,2.003071999792865,3.3513746088483356,5.033251758874388
2019-09-24,0.45277950717742815,0.9970288944148313,1.9987951640925876,3.3572871996835514,5.041186191829331
2019-09-25,0.4506193922268247,0.9961585483198332,2.000673084964557,3.36383403148273,5.039562849969069
2019-09-26,0.45218758341956966,0.9936607350838624,2.0054591921112883,3.3715128385163853,5.024224202551126
2019-09-27,0.4520667711551374,0.9920828189056505,2.0040014847048444,3.360303315528312,5.032522032630617
2019-09-30,0.4526957986427428,0.9890739904963802,2.001616981588657,3.363332901255983,5.034218678840636
2019-10-01,0.45299914501434557,0.9894393944633204,1.9999601615840252,3.3542995101454154,5.034440913477642
2019-10-02,0.4538809826699623,0.9903388858557036,1.9955274131522713,3.3483095173259803,5.029780433277545
2019-10-03,0.45337154508999056,0.9909414053717469,1.9903724455697926,3.3532362508836315,5.037226922768708
2019-10-04,0.4524082301878814,0.9909041113152015,1.9837902277582193,3.3541845336147413,5.0407118852929935
2019-10-07,0.45077766952909915,0.9913035748997163,1.9784721439249466,3.3585425500601773,5.038343604864971
2019-10-08,0.4479497312622849,0.9965125463262661,1.9850001079533972,3.352967850431367,5.026089059392781
2019-10-09,0.4457056649210391,0.9983727019291833,1.9822384238119433,3.3618094690923446,5.036768350411582
2019-10-10,0.44497482947883865,1.0011402283189978,1.9704719099248882,3.365939472695391,5.0428174026431405
2019-10-11,0.44176875050996767,1.001712598129058,1.9681236821709642,3.3712752614111516,5.045371431642597
2019-10-14,0.4390041787016956,0.9968658320336539,1.9617620240239209,3.3647942607544605,5.018803691691457
2019-10-15,0.441088458486966,0.9914241846222454,1.9619999637839096,3.3718226681957364,5.018424749120296
2019-10-16,0.44153681745667356,0.9976726145928709,1.9618065491629615,3.369925698735894,5.01601271208554
2019-10-17,0.44063314400026654,0.9960771477671773,1.9620300917137299,3.3662583411150218,5.009827755234996
2019-10-18,0.44517629291807564,0.9942268937347214,1.961867187398749,3.3700111223552955,5.017370108020639
2019-10-21,0.4418797934806496,0.9949638834588532,1.9603763461802701,3.373510393004023,5.0245187083623115
2019-10-22,0.4438310160335732,0.9966150923938429,1.95455276169411,3.3684294799174794,5.028886955534236
2019-10-23,0.44360808386801437,0.9986456788058462,1.9542541454062243,3.380767285978634,5.039265864681913
2019-10-24,0.44517817791384,1.0039689344044862,1.9583298437627672,3.391653389436973,5.029042879541574
2019-10-25,0.4453960853483816,1.00847114355246,1.965584536097948,3.395283600281844,5.0245063389738815
2019-10-28,0.4416515952238911,1.0060383438785436,1.964632570788724,3.397866020818234,5.02525426160574
2019-10-29,0.44184251615900877,1.008944547598809,1.9641141310075894,3.3998447381757955,5.01903424141346
2019-10-30,0.44251362786828796,1.0077922748441765,1.9661158397239449,3.3905447584196837,5.026305933630496
2019-10-31,0.43812965727123915,1.0073797486108842,1.9720888059618333,3.3912216027472124,5.021083925149179
2019-11-01,0.4420177538588429,1.00409778099303,1.970143619519815,3.391818852238587,5.0340676251936465
2019-11-04,0.44264016904718845,0.9990185624315359,1.9729142247876164,3.3883627821211566,5.024756031176144
2019-11-05,0.4439841445274615,0.9989238772936391,1.969622947725519,3.386506687089147,5.046075867671151
2019-11-06,0.44165308574830886,0.9960559315453053,1.970942343686581,3.372218932720854,5.066368841227175
2019-11-07,0.4430343207926001,0.9988393725810214,1.9748247603930544,3.365635295140104,5.065421309764021
2019-11-08,0.44521332971172617,0.997996137850461,1.9696613179668632,3.371166252889148,5.076883014273279
2019-11-11,0.44572046616800187,0.9989219085073107,1.9675607390787904,3.381553434298984,5.072878733668193
2019-11-12,0.44570172305096034,1.003024485769057,1.9713798714655704,3.3758931501872094,5.083011598650506
2019-11-13,0.4439145468011635,0.9985686002237106,1.9738445163876295,3.376990242117065,5.081251815335938
2019-11-14,0.44348213296559685,0.9963947480580616,1.9779883009488888,3.383580536093449,5.068397416350854
2019-11-15,0.4424580739370783,0.9969373989317591,1.9813820595347051,3.3804592459380807,5.033069234474065
2019-11-18,0.4436020652118637,0.9978749733792289,1.9800176454230383,3.384516735001488,5.030382100013359
2019-11-19,0.4419023133616289,1.001185465883046,1.988814406016617,3.3843139968280074,5.033172725100211
2019-11-20,0.443031614804636,1.0037869252701677,1.9893620459796306,3.3914564087585592,5.046475889360574
2019-11-21,0.4413536436791767,1.00407772614736,1.9771392101830538,3.3837617043205475,5.046842139682088
2019-11-22,0.44082893857085664,1.0049879401591517,1.9760098246935447,3.3771342445479418,5.056871241029263
2019-11-25,0.4420610273648823,1.005981167832123,1.9741331396655473,3.3788114795615987,5.052331825557048
2019-11-26,0.4406534339249102,1.0015720307381017,1.9773141363350164,3.3793887161610012,5.048959035861734
2019-11-27,0.4419545069028654,1.0011029043060369,1.975509395074224,3.3790507727820414,5.0594993926870195
2019-11-28,0.4430604952182081,1.0018483239600282,1.9799052750575006,3.382505777743268,5.034852647840327
2019-11-29,0.44251859387145426,1.0032239765363835,1.9821376725471274,3.376921880355922,5.034982486129357
2019-12-02,0.4448421602741658,1.0004508862161912,1.978137310701247,3.368705266686193,5.030982872633798
2019-12-03,0.44499772895812006,0.9966444924786044,1.9775758173588014,3.365704618038021,5.044588984682321
2019-12-04,0.44720228201129075,0.9959408947010502,1.9744736835816998,3.3633749466858323,5.039306521732522
2019-12-05,0.4507892118610451,1.0018429930343247,1.9752127181691144,3.3616724635994846,5.044472371428223
2019-12-06,0.4503066098176425,0.9993852504961387,1.972086754700174,3.369286737867608,5.05368754112157
2019-12-09,0.45159651978569726,1.002907035238203,1.9723844956222103,3.3739092413484033,5.038761581180266
2019-12-10,0.4503213839350515,1.0076612541673384,1.9712952726182487,3.3771086805633357,5.037367878097527
2019-12-11,0.4482557551160351,1.007797653746038,1.9706863795995293,3.3784406781311116,5.033051513756668
2019-12-12,0.4478648358012623,1.0057581099420776,1.9788901411187216,3.3758355473968185,5.042514446224963
2019-12-13,0.44513963524176337,1.0072965686330524,1.977448200211893,3.3707118764561175,5.049265264633085
2019-12-16,0.4432644196824687,1.0078815395093508,1.9697104678614241,3.3635289319319654,5.046933244332494
2019-12-17,0.44444728488111085,1.0053042275687798,1.9737737724403615,3.3593618908291414,5.036459163828333
2019-12-18,0.4434199868502132,1.0033278190896646,1.9778055960475696,3.3591043588989757,5.046840630788534
2019-12-19,0.44484101502445694,1.0046885586461005,1.9698898353523822,3.3521744536978795,5.046164103022546
2019-12-20,0.4454398389004919,1.0074888798706063,1.96708623686755,3.3531915722442993,5.029980337365871
2019-12-23,0.44914214702453015,1.00652050926666,1.968829479094936,3.3520249434808855,5.014656533376172
2019-12-24,0.4501908215956822,1.0063131085719959,1.9709262921398043,3.349641153011626,5.019032867676902
2019-12-25,0.4524192577362408,1.0083190242835292,1.9709073970859934,3.356610350418896,5.006274805749247
2019-12-26,0.45322302706249595,1.0078015636310074,1.9709786986017266,3.3418466386855594,5.024871280685283
2019-12-27,0.4538458140646521,1.0069035827111197,1.9672243471093938,3.33954426141385,5.0155005778416895
2019-12-30,0.4561752801488787,1.004637560251938,1.957624952255571,3.3254296367400733,5.015496970588117
2019-12-31,0.4575128750806092,1.002319506381816,1.9658229815283053,3.3268610127776497,5.01708809024972
2020-01-01,0.4579330023065241,1.0103261546564857,1.9619483124174784,3.3314341022768432,5.009794312857352
2020-01-02,0.4583443116383835,1.0097375496762484,1.9626543351777364,3.3233274650515607,4.9873960425515715
2020-01-03,0.45942077026204436,1.013832724640785,1.962018943195099,3.3159891195482123,4.9893049935277345
2020-01-06,0.4580780232231246,1.0188847046533422,1.9656077334041933,3.3057993205579495,4.981772593626712
2020-01-07,0.4566504242908472,1.018333957784863,1.9660673222581218,3.3061811725142283,4.982937977902876
2020-01-08,0.4595012361555931,1.0194392472101672,1.9666810860704897,3.304136442857004,4.981714667380489
2020-01-09,0.4632300634833131,1.0197466826562662,1.956143813078454,3.302464514474655,4.984347579861207
2020-01-10,0.4613722985664927,1.0149101356042902,1.9528104567882851,3.3002566846377395,4.999966281067768
2020-01-13,0.4600343097016133,1.0102542165675457,1.9557889889746811,3.294415090251532,4.9945044509404966
2020-01-14,0.46231935534062163,1.0104007619682585,1.9584076618749688,3.301206334394908,4.989816004397071
2020-01-15,0.4633863953269064,1.0091260213524327,1.9546010505804998,3.3028403784756977,4.9731580313695325
2020-01-16,0.46473925153754825,1.0148007623676134,1.9482889362496154,3.295732397255032,4.971206191858539
2020-01-17,0.46653245412725436,1.0140910435515296,1.9487952534765072,3.2915291163600373,4.975304891751289
2020-01-20,0.4660509898037662,1.019943830542734,1.937168157281324,3.2862967037132322,4.970469942975579
2020-01-21,0.46671092965374655,1.0185146563543275,1.9325734602719729,3.2947322711340705,4.974634247979634
2020-01-22,0.46721531395514276,1.0242512576161542,1.939614104572594,3.298999586770168,4.972859162724742
2020-01-23,0.46549833075465186,1.0257705311069962,1.9453943738880892,3.2982406500286325,4.959836500345052
2020-01-24,0.46612851264108324,1.0274604067943098,1.9473433713231496,3.308483977138356,4.962956351056883
2020-01-27,0.4686039340333826,1.0259251149241089,1.9485727165810747,3.317196238709551,4.960898029721233
2020-01-28,0.4679356675556959,1.02765586646532,1.9407720334429772,3.3158119733447,4.962125607935326
2020-01-29,0.46824080605317775,1.0327340067645636,1.9378093644963807,3.313348581411957,4.956456109103223
2020-01-30,0.46865422388519945,1.0322995242823834,1.9366286901045175,3.3111743976765733,4.949902083873313
2020-01-31,0.4680848947843289,1.0312813338362834,1.9337510351065128,3.3054579181007595,4.951476191948843
2020-02-03,0.4694386972597176,1.030541046219703,1.9323500617668814,3.3158617647915625,4.949170192828421
2020-02-04,0.46807856599720765,1.0354013810347225,1.9375469594642665,3.3098232897732096,4.9664129753201145
2020-02-05,0.47074385703459953,1.0379674346557257,1.9353796672191812,3.315033115665774,4.974400280441726
2020-02-06,0.471996268157864,1.042310474627139,1.934015910496954,3.319176374451227,4.979850323036403
2020-02-07,0.47012273095651824,1.0432513427585919,1.936974035643689,3.3173471785818855,4.978075515021389
2020-02-10,0.4735187503262907,1.0433693008289253,1.931296132769278,3.3282074492038722,4.957815280536623
2020-02-11,0.47385495324881394,1.0446411329461374,1.9279353144539226,3.3188528712773833,4.949739331260447
2020-02-12,0.4724090582143438,1.047851608549375,1.9249844241028953,3.3183747234715097,4.943266396734604
2020-02-13,0.4746181672643262,1.0471102538216113,1.925206792689102,3.3154404824818666,4.9405165528717045
2020-02-14,0.47560751030322224,1.0512162848016817,1.9238269444191276,3.321204041383492,4.940182957877805
2020-02-17,0.47206359089475414,1.0523137764728794,1.922573580781739,3.3233254365697427,4.94674370753266
2020-02-18,0.4710122702602665,1.0450949420587887,1.919914164833329,3.312961665497744,4.949475163143361
