,vix,vstoxx,vxn
2019-09-23,9.157291336854698,18.65529445103124,13.700671101665169
2019-09-24,16.53683367429172,14.438495315426431,16.621910779787818
2019-09-25,10.947556331744844,21.847243400334463,13.71876869754786
2019-09-26,8.89127380977587,16.05119587356482,15.073752031501062
2019-09-27,11.408949456150953,22.0312304424553,17.703073895906183
2019-09-30,12.043092949462867,15.15652341472882,16.774636065017113
2019-10-01,13.621487324780784,10.802940853041523,16.829560486420423
2019-10-02,13.62679562010514,18.651635051915505,11.479230819138381
2019-10-03,10.447443581296037,18.236499001560727,16.234787632112084
2019-10-04,15.047335334724204,17.62769532392662,12.374208412820547
2019-10-07,11.131495062862706,15.538887116089501,11.31487035873867
2019-10-08,12.639275183198832,17.5596986555978,14.771061219969186
2019-10-09,15.227764303734855,16.110488627239402,12.508987283035069
2019-10-10,11.301615445862753,16.855067321934758,17.324075051427855
2019-10-11,11.578952866831058,20.591741682163672,17.46052183840142
2019-10-14,15.122218881379943,18.563799198710914,9.922080320236141
2019-10-15,10.834493066693236,20.001774782418146,12.999920637746966
2019-10-16,12.314054769824319,17.38340571205128,11.301610365685569
2019-10-17,15.196646066674482,17.106199989923194,14.163596281906969
2019-10-18,19.75292602345047,14.584585625328833,16.803483814432255
2019-10-21,15.468321842298096,17.166478179645807,14.92069596729047
2019-10-22,15.131707658014863,7.797673523389038,14.017953027912107
2019-10-23,15.368083487120131,16.610941510041265,19.380003517168518
2019-10-24,10.618198486441255,18.31182090761536,9.35618209553361
2019-10-25,14.2468401494288,20.45148308418666,19.343327522478383
2019-10-28,13.873210960977607,17.86159785593929,14.426402650355168
2019-10-29,14.989894193786059,19.907280588472734,15.802036402596814
2019-10-30,14.437454289349377,11.892466246083172,14.6144526532712
2019-10-31,15.289967868422075,18.758671316878548,20.481470170273184
2019-11-01,13.279544808750384,13.638582262328974,12.78493076957003
2019-11-04,14.452979241196422,15.218532733582226,16.33478159809133
2019-11-05,10.656991089207384,18.55794605075136,17.84894781930105
2019-11-06,13.444187099310733,23.312339685128027,11.93145082488302
2019-11-07,18.639939198778205,20.487211308131805,13.93661035884373
2019-11-08,15.487480280453948,19.428367598908682,16.167408226136157
2019-11-11,14.531985540296711,19.377822349118684,14.169533685503287
2019-11-12,20.34687814026576,17.22659927453222,14.438319836458568
2019-11-13,10.639818877624027,17.838946468379138,15.812024292229054
2019-11-14,11.457818053837181,21.016356554181122,18.68000097860107
2019-11-15,19.988214825508482,15.284226233359158,15.970956153687503
2019-11-18,15.051883786699326,21.683335181112405,20.01939978288668
2019-11-19,14.250186319429993,18.61006642794665,14.275161664333039
2019-11-20,11.444260510838616,22.562331924587554,13.632403356144938
2019-11-21,16.448893495831417,23.06283101154291,22.60026899631156
2019-11-22,16.80309821417929,14.699757272349562,15.432737986061325
2019-11-25,11.95012167903667,18.25836249391714,13.672777510907716
2019-11-26,14.876625960930978,17.447017059609347,12.533670814522342
2019-11-27,14.354704536969525,14.448740122862628,20.489571442067632
2019-11-28,16.192923714560035,17.009595712168558,16.59124715271712
2019-11-29,12.130912294588189,28.18941161714758,16.9038776032397
2019-12-02,19.30809622277453,22.390963012817476,17.23560116615916
2019-12-03,18.363225735445354,26.638428668867583,20.584432189752686
2019-12-04,14.589627555465356,23.218225160904378,17.31204886086296
2019-12-05,15.093186879980246,18.25263204130591,24.44432650837774
2019-12-06,15.396343940301445,19.465689307410944,18.32144148259752
2019-12-09,13.533720372001092,22.63057692366934,20.985526804189817
2019-12-10,14.601251372031193,22.20721218999415,20.332489544134738
2019-12-11,15.183469790667143,19.01868651460167,18.040714158199314
2019-12-12,20.895464684324942,16.092559232975102,16.563846213956808
2019-12-13,18.95912035417138,31.503087837751206,19.201101338312476
2019-12-16,18.98545238179678,20.587636553495567,19.76374468851002
2019-12-17,17.353294728132806,20.053353990073642,16.795711304884794
2019-12-18,12.95336314707306,21.51412192918542,18.92779277738098
2019-12-19,16.24248369023634,20.42977449479277,21.986107002509463
2019-12-20,19.33981168310998,21.653604957928373,24.38286298987225
2019-12-23,12.714708148066443,25.432773488105163,21.04109663734025
2019-12-24,18.460073819875106,20.968951227108445,23.926009730437187
2019-12-25,23.578900508739842,17.699082955241465,17.009011690096838
2019-12-26,19.856917956104944,20.954023483046353,20.797053493674554
2019-12-27,20.973677285452677,20.035994028529718,22.639698454843344
2019-12-30,17.446444834824767,26.128612964906456,16.44169825653946
2019-12-31,19.75477019358194,25.369026357119438,17.650884404310535
2020-01-01,14.75665778992996,22.014078619962888,23.935282886394496
2020-01-02,19.356739589991562,17.625833496562503,16.396983713730496
2020-01-03,18.990921272830214,17.841951132418682,15.429695994119147
2020-01-06,17.955767524233664,21.859439797403578,23.520287267417146
2020-01-07,21.091992276852324,22.932731127364075,22.64942453316349
2020-01-08,15.5852009299254,20.702362716671676,20.564433447644515
2020-01-09,16.697608313432823,20.40846972714939,19.28196737319439
2020-01-10,17.602023042220942,20.091102882055914,18.236991983522834
2020-01-13,14.283281398766317,21.955432121208244,20.308653972240037
2020-01-14,18.108999640530307,14.446863061271946,23.99641766069359
2020-01-15,12.327104998610277,18.588037826434466,20.294120124394357
2020-01-16,20.680046093316687,20.145464804469242,25.74620475188501
2020-01-17,17.733965625898296,26.05493972680051,17.21646351866724
2020-01-20,16.085821661553375,19.624779002089817,19.726967183345124
2020-01-21,15.199393290992258,22.843678801094125,18.788262784575235
2020-01-22,17.052348868655343,23.027454496081532,16.844557733875195
2020-01-23,19.873986234226564,26.491320370031005,19.503811648173652
2020-01-24,19.50508581071607,26.412832225801385,21.149817143176264
2020-01-27,15.797448822014386,22.222293450334103,21.497337564407946
2020-01-28,15.42766091714655,20.917586147235262,26.1542982061844
2020-01-29,19.987708350004375,20.346816330968988,21.424413373787
2020-01-30,15.90070896036052,21.73073023774311,23.390485506370975
2020-01-31,18.297717789731234,21.14337637661646,20.400682432832607
2020-02-03,18.538979823493985,24.333136722082855,24.95900095825381
2020-02-04,19.15311172306046,23.934856888243246,27.02023332685667
2020-02-05,20.840420007009612,24.511051668896837,21.83503984429178
2020-02-06,14.524869290184999,26.67349955935032,17.611271383566606
2020-02-07,12.627887631504548,28.630553803334223,18.89605972631255
2020-02-10,16.7060816073228,23.09294932934678,21.26340214877688
2020-02-11,23.859509160378625,26.236033286499012,21.79272130567547
2020-02-12,24.567381761241553,21.615224390124833,22.509919658514107
2020-02-13,24.039753918452945,26.55440837265467,21.88194052439307
2020-02-14,18.012061567995897,26.180122088543815,20.651251389760173
2020-02-17,13.288856370487226,26.03018494463838,18.887887204719384
2020-02-18,11.649685815208677,23.123289418616338,21.829215655829316
2020-02-19,16.879688567920105,20.701579809832513,25.936009262472375
2020-02-20,18.1699734917001,18.394939909812564,23.633085457503995
2020-02-21,22.707846380086615,22.745458994803936,22.30891592292199
2020-02-24,21.450539984176846,27.794404873028263,23.728204918189782
2020-02-25,19.569863175456447,21.911484780114133,19.83931857774267
2020-02-26,16.258002236204657,25.42865198637278,19.48723805973313
2020-02-27,16.084444239723098,25.629182396685877,18.847861823299887
2020-02-28,19.767763678275962,22.032063554016744,20.62132914022322
2020-03-02,21.13447628172168,27.162513179497736,19.820173680517893
2020-03-03,20.25624868108361,13.65187255553363,24.413800061460233
2020-03-04,16.01342528925971,19.05518875092918,19.727743187340685
2020-03-05,21.1051630654775,20.045393092107485,18.838218711922632
2020-03-06,20.46615495151043,20.35877804292819,26.55141472353233
2020-03-09,16.010999796674092,24.06337905895954,19.87387111584837
2020-03-10,16.9039225091642,23.919951012690053,21.59228444422504
2020-03-11,21.355563647123276,24.256112495704343,22.44994749897744
2020-03-12,18.619041892528177,24.905335687472142,18.026493609001506
2020-03-13,24.121788335873134,19.95909173208171,24.690727815852597
2020-03-16,20.888804153528316,19.10183333856142,23.03659004040305
2020-03-17,17.95587553584794,24.267808992390773,25.636556492918743
2020-03-18,19.414782991637846,20.981451557707583,19.390822094342028
2020-03-19,19.66445373511342,17.970301384994006,21.588892523993326
2020-03-20,17.31730472741039,26.10077011887087,21.43936467579161
2020-03-23,16.792146921277254,27.45246147699811,22.08501315763449
2020-03-24,21.660776298242457,27.965737989318356,17.28928667114397
2020-03-25,22.11837649599289,23.57495728400878,21.687755573378414
2020-03-26,21.41910164519015,24.97224741098161,17.397641172609376
2020-03-27,24.178158673880077,27.344599031245583,22.408520258471277
2020-03-30,18.030574362276038,20.899271433159036,15.457528169428372
2020-03-31,24.701634699128316,26.495778534565606,16.244977511465684
2020-04-01,16.99822227773411,23.81171428545681,23.73214414422211
2020-04-02,16.684323453437614,25.842190246062568,19.918957551722738
2020-04-03,14.463125786398312,23.50070946359293,18.693108887069705
2020-04-06,18.425463187592992,27.039166464412936,25.02559280537955
2020-04-07,18.27074997633265,23.591390888242454,22.391798027410694
2020-04-08,21.37801472880699,18.111390828949023,23.922621517736328
2020-04-09,20.549376667423537,27.48933974494354,21.020719283740476
2020-04-10,16.255496875501066,19.793171355484834,28.993688422176994
2020-04-13,18.672160877759804,26.81619863506022,19.80172239880434
2020-04-14,18.75108298901305,22.497828291604765,26.38168341768829
2020-04-15,14.551856151364916,26.529087567919,21.327106733120342
2020-04-16,16.950498587998784,26.375416032693167,16.867239100183404
2020-04-17,17.59363357736272,24.09797872732349,22.851881896042507
2020-04-20,24.218882969623543,24.325263366277166,22.38037841741727
2020-04-21,20.50348928837825,24.025859315596897,18.55358077923825
2020-04-22,21.92596660219158,16.203778168301994,18.912407561294764
2020-04-23,15.453069330154394,23.00032015227092,21.421909314221978
2020-04-24,23.54032547730078,19.022984876828243,22.465899856518064
2020-04-27,23.868883725720988,23.11400107358759,14.563394850883473
2020-04-28,13.977626154235498,18.879687832808926,24.423741864787175
2020-04-29,17.862981255250375,18.715254089485292,20.0832619335289
2020-04-30,21.47168434432685,27.611986486045787,17.730923642566204
2020-05-01,21.922194118913655,25.866628013877378,24.085870472471502
2020-05-04,17.957369875657612,22.3984501039319,21.374929967084327
2020-05-05,19.0793645370514,22.969391118437375,24.83561092344789
2020-05-06,18.205911660423293,21.55034576546072,22.645011533674747
2020-05-07,20.330683601566403,24.131953243588846,21.402016944951026
2020-05-08,23.591522147323648,20.108778619529847,20.96524201216068
2020-05-11,17.686599557666945,25.415063064053403,22.730228028175706
2020-05-12,23.00110942509305,21.38730190029887,20.205611680873726
2020-05-13,17.651736220283397,20.814905111736586,18.960285804997557
2020-05-14,17.451158218166842,22.188289341463676,23.03835000393375
2020-05-15,22.446294485389007,20.18669296434376,20.90828223156472
2020-05-18,22.751974472564335,23.088871043857402,21.38821255297667
2020-05-19,22.5352345010498,20.275428262085015,24.32499589969269
2020-05-20,16.027637306253958,23.451348300562223,20.935524533381567
2020-05-21,18.570387901844928,25.799568138692003,21.275261487895776
2020-05-22,22.429605492342066,19.561989628164504,19.532079579160317
2020-05-25,20.076852936375982,21.400654024935474,22.39424960340988
2020-05-26,16.721926768135553,23.24864229434708,22.143927131027574
2020-05-27,21.30792871787214,20.33074860338814,23.661966028787425
2020-05-28,17.777716059222143,23.163653330940427,19.492781122252307
2020-05-29,25.294070431123117,23.40667435190858,19.806164241261214
2020-06-01,24.532575340734592,25.046649127429127,23.278914347162445
2020-06-02,21.697097352904052,19.591107768381384,21.739176330720923
2020-06-03,23.953780527343007,18.462718812422516,18.466796448461864
2020-06-04,20.050293318073187,20.44394307938345,24.632967565721387
2020-06-05,22.136596547848736,18.279250270348268,16.188550091406906
2020-06-08,24.25701824672733,23.12960345182016,23.108996003382114
2020-06-09,20.54313788753283,17.55204953331962,17.33838861327971
2020-06-10,19.023078809311663,28.68105253794722,26.128375624015632
2020-06-11,14.655989875077632,25.307426144629808,16.489681216205113
2020-06-12,19.50089061397097,21.145076105252613,24.006467655965178
2020-06-15,22.200219401388903,23.824201437678038,20.516413331700523
2020-06-16,22.545735328302165,15.75381647995366,19.682550135179483
2020-06-17,21.20004543475214,29.008767773754755,21.191425720855584
2020-06-18,18.040401717491868,18.98703372411529,22.40414975038362
2020-06-19,13.710420337114217,20.431242356595046,18.064263208082888
2020-06-22,18.131066897053877,14.818337017341083,18.27338314770556
2020-06-23,18.678749783383182,22.253317955522533,22.336741290504083
2020-06-24,18.62731883510179,17.096167742301347,15.69680751303319
2020-06-25,21.39534948145046,20.90044329786002,18.800314281850497
2020-06-26,25.46954197228994,18.771557870649524,28.908141757586577
2020-06-29,19.85519477093811,17.001972162202776,17.641125969623566
2020-06-30,18.805772884776854,17.813748366621528,23.522042488583267
2020-07-01,18.648935243867026,21.04662532969855,18.623460428716797
2020-07-02,19.769663560329327,16.15918738624653,21.644679611113247
2020-07-03,16.880817622041093,17.799082950636542,22.006089799874424
2020-07-06,19.694770327779782,22.25255441254253,23.288830854876213
2020-07-07,20.65437866892827,28.392302644634633,19.52022442636934
2020-07-08,19.898063389840004,21.526437623659174,25.602327945625106
2020-07-09,20.60799645699729,16.996212233183886,18.335164827311875
2020-07-10,20.50228635562117,18.68950086965778,20.59232892528209
2020-07-13,13.850339383452265,19.897699384046017,20.57384802368829
2020-07-14,21.0409445636503,18.61034576016746,16.69548709558996
2020-07-15,17.080918802438294,22.549736598405403,18.98585329558098
2020-07-16,15.769405641542109,20.28687550832614,20.187212036581567
2020-07-17,15.705864035234269,22.426674208926926,18.47310319051841
2020-07-20,20.281483501011333,18.445500330294607,26.465094822632196
2020-07-21,18.27412207416901,23.623094130105443,17.22923336747025
2020-07-22,13.856284104946726,18.778123094546324,22.826055112354407
2020-07-23,20.296009403107906,16.132075037216822,21.867464823561697
2020-07-24,14.502145554435042,26.135947218220544,19.375706790065806
2020-07-27,19.198883192729703,13.256877984401878,16.93652048092119
2020-07-28,19.452747040124226,16.660784751993997,17.15202670638979
2020-07-29,21.351201525311627,16.945870351108994,17.796328795684268
2020-07-30,23.996140523478914,26.906231097793572,14.189526372070087
2020-07-31,14.513076031288108,24.588583632929247,16.32234192195203
2020-08-03,18.405112438730548,23.51389401537836,14.923041860389404
2020-08-04,17.68837456114857,17.601621548719972,22.783854433726553
2020-08-05,19.772900768632315,26.349632788228824,20.688034354995832
2020-08-06,19.072361590854968,19.690464169700288,21.097518933157122
2020-08-07,17.320859990547124,21.56460791897542,20.48549902676052
2020-08-10,17.008383129181137,18.937782686946683,19.243793134971423
2020-08-11,14.933783393768795,18.129633929497004,22.805248958727933
2020-08-12,21.198230100468162,17.407194084972943,16.943824808878148
2020-08-13,19.56323835095634,17.466798410880664,18.89081751084595
2020-08-14,20.88938992728902,20.009394181784987,20.621665548014835
2020-08-17,17.154843628098572,19.161661080048574,14.767859636578223
2020-08-18,16.06496769583675,17.810152821281058,27.07463559765231
2020-08-19,14.749474594618942,22.66542851718454,18.420718885522678
2020-08-20,19.0096302150936,8.265295920836017,18.67447050715654
2020-08-21,14.76147586482043,19.314374835374657,21.731951503025172
2020-08-24,23.374351731822003,19.90321776113104,20.70999908791379
2020-08-25,13.85247926399219,21.200354166478334,18.18982248183984
2020-08-26,18.54297800257271,17.246016785460082,18.382305673120026
2020-08-27,22.368707293245727,18.04240784601785,13.740736597259298
2020-08-28,19.411121671551548,20.45549503173305,16.328338287595187
2020-08-31,18.086155326704016,21.99554014120949,19.268412574521896
2020-09-01,14.598546564844959,16.18540333948413,18.996607772629073
2020-09-02,13.303143793714698,17.92472778525467,21.106169004646162
2020-09-03,19.702655160151597,22.365117239424467,17.282423174085867
2020-09-04,21.854608798578774,10.120070218337048,13.66808025209692
2020-09-07,15.96289732910434,14.632206428900902,20.44373018086223
2020-09-08,13.805170258429358,21.454237890430267,21.438094815174253
2020-09-09,9.790390562802761,20.183038500121523,19.864057400721887
2020-09-10,14.164794384468397,18.282147977619097,16.822505680258885
2020-09-11,16.70796389009217,15.098282900139564,20.136458844386805
2020-09-14,21.787814592995687,13.635519524658662,26.74442695827191
2020-09-15,18.951030915267804,14.48908330511332,17.397016835363278
2020-09-16,17.787755153608554,21.25833538409401,13.332664630786223
2020-09-17,15.612702858640805,14.217541959472687,15.29470181696238
2020-09-18,15.003831115339832,16.477087686552487,18.61825223600818
2020-09-21,20.910250773555063,13.664783954345523,12.303945082259332
2020-09-22,17.235226421326104,18.6977905209596,17.202073086850877
2020-09-23,10.264644505419282,14.201418108525687,17.722915418870677
2020-09-24,14.491006287415724,15.537646070098113,20.886434396236414
2020-09-25,13.8759085992406,10.38791606675752,20.186663681287385
2020-09-28,14.750458930144108,10.53695326971108,18.868895336253747
2020-09-29,18.016450026263716,15.649491201900195,10.322423256854613
2020-09-30,15.943633374455088,11.309864299668183,18.886678012184106
2020-10-01,15.973414757543287,22.212311704450073,18.212921180962084
2020-10-02,20.08227653697509,8.805076966508782,16.88384356795451
2020-10-05,13.990133137449943,12.767567755050703,11.252265630027527
2020-10-06,21.60959781181828,15.308022662037443,13.85159306519949
2020-10-07,13.940392983961138,14.012891079310052,12.689124340726286
2020-10-08,16.15907081863309,11.575085010176876,10.243879707041888
2020-10-09,14.984880135860154,11.970324705799161,15.807434813443216
2020-10-12,16.135627537983822,11.793265275392272,13.511419351320782
2020-10-13,17.035900181993394,13.973846470254648,23.025942616061766
2020-10-14,16.94026916242143,21.06587136360702,15.13234439179243
2020-10-15,13.315946242743527,14.99779654050844,19.157298096795554
2020-10-16,12.142994919845155,18.462745862245505,11.071271502340862
2020-10-19,22.957611361065663,16.22923549705712,13.910544968014488
2020-10-20,13.932426731415422,18.101109084771668,15.596255864269514
2020-10-21,17.418237972921375,5.507104663480737,12.71236714579706
2020-10-22,10.43384520623416,13.423379991630712,14.003414467679823
2020-10-23,14.35405747116112,18.51155978739574,14.505825208408913
2020-10-26,14.747392429001355,12.430689390931038,14.39180128796199
2020-10-27,16.483509647794946,19.832123756627823,20.171887432982892
2020-10-28,6.833765232523923,18.873082866551393,15.967568002837893
2020-10-29,15.435612527824683,12.556311018621855,16.18232143545056
2020-10-30,11.424039626383895,12.380782148567388,16.282072420790083
2020-11-02,15.782395154304925,10.68123487140175,16.417941066758114
2020-11-03,11.636495632910766,11.84444305464689,14.402263970631411
2020-11-04,12.115201957866216,9.849744225089037,13.668241317086036
2020-11-05,13.796986094427764,15.101633893679667,14.965634194387572
2020-11-06,11.397161884231123,9.006033037670726,17.670063877916125
2020-11-09,13.063901227239763,15.533816457214115,17.517199908314524
2020-11-10,10.846814850774415,15.548767299005528,13.623604976856722
2020-11-11,8.863962098777659,8.160672005035227,16.379949308395364
2020-11-12,17.353979995776324,18.37413244589037,13.618705600348434
2020-11-13,10.348712593389058,14.997035731020661,14.19223619302311
2020-11-16,13.637690634065866,15.691889032053137,12.705700304316421
2020-11-17,16.36941628054832,10.80510229885688,13.457448387346517
2020-11-18,12.20306588224161,15.165035724510782,17.656600572788246
2020-11-19,11.50971133544024,16.719098922027534,14.094820448723206
2020-11-20,14.601400087890115,12.74094569189475,14.150350976682201
2020-11-23,17.214140243628222,19.40514198083106,9.65523329002886
2020-11-24,10.290232295310885,13.083148745229902,12.777818137074457
2020-11-25,13.28577043594824,16.536471832999062,12.904662665058837
2020-11-26,8.47697264744105,13.768073556109739,11.195781624319665
2020-11-27,12.433312679362977,14.649284200151524,13.515491490882015
2020-11-30,13.65421582318115,7.373212747516919,12.190979075788588
2020-12-01,10.926650770826171,13.855408315041688,13.554965390356765
2020-12-02,12.058718956053248,10.263384756046179,13.609909378803335
2020-12-03,9.14444069614001,9.85481623022055,10.532759173511877
2020-12-04,13.540050066028872,18.093132234526383,12.032133224111046
2020-12-07,16.415866758227573,11.777382379774258,13.30523933442635
2020-12-08,9.897608547192977,9.201068604520163,16.34519896174074
2020-12-09,11.261577136539293,11.21335085004699,13.689029252649206
2020-12-10,14.578089311125172,8.152827252947944,11.05834752078417
2020-12-11,16.647896392264744,16.855160437236485,13.971034805463091
2020-12-14,8.473553606668869,9.99378791275583,17.577528299307634
2020-12-15,12.38860235284051,13.867743886353246,15.306263327856223
2020-12-16,13.68652677822809,16.468332554592582,14.216186456511188
2020-12-17,12.47349656525867,10.483906018488703,14.658934018934893
2020-12-18,5.292184039555243,13.743273728648301,16.603873719116656
2020-12-21,14.169097186419082,8.701744862853799,15.52903886058147
2020-12-22,17.167484822536593,19.7825190948783,14.050063845140098
2020-12-23,12.90350054079562,14.911333943716226,15.401762294656516
2020-12-24,9.404636703539653,11.258269479392046,9.32795743324969
2020-12-25,10.903421844021192,9.362072837538642,8.097850004480186
2020-12-28,17.69780966786741,11.431727076891534,12.692285492981725
2020-12-29,15.063652081523216,10.67079429674374,12.39354463806581
2020-12-30,14.199974300706138,17.971248012968402,10.627741068398395
2020-12-31,13.29570698435987,7.764060667359498,14.413156714298054
2021-01-01,10.190086223265096,12.081951673255274,6.835468833713
2021-01-04,11.519274543951193,11.557595401304443,10.505487871093585
2021-01-05,11.835181191503546,11.20713471524149,10.596991603208833
2021-01-06,13.666112955449295,11.202730674882341,7.325900546295168
2021-01-07,16.493075026049738,11.147224826832232,16.04613999373023
2021-01-08,15.270757168322652,14.281706610146815,8.0091540917825
2021-01-11,7.607518454254915,13.406790564829375,10.122274314189427
2021-01-12,12.488097728882874,12.769608872095176,14.267370393241382
2021-01-13,13.977364799076515,1.6922881117493667,13.490053688905686
2021-01-14,13.575146355138624,12.333275582929705,8.535043470992909
2021-01-15,9.782891267847173,6.049683943240421,13.50642160210962
2021-01-18,20.36549183548056,13.390676607841586,12.365087799253516
2021-01-19,7.7450343238696995,16.01649426541978,18.045157352393062
2021-01-20,8.280406351437694,8.310720527365136,12.603391249527022
2021-01-21,12.185008047492234,10.414506598906971,11.037321668136151
2021-01-22,17.789457993594755,9.312725777428719,8.995780815207409
2021-01-25,8.885872601323737,15.163448262097118,9.272045587858553
2021-01-26,10.552969972759248,11.494505149676279,9.006473683986682
2021-01-27,14.538930791923589,16.702369276149582,15.121169481395242
2021-01-28,11.210661896094528,12.477981111701961,11.296645705043401
2021-01-29,10.218246268796179,11.913016608790997,12.794036368166388
2021-02-01,12.877383792573934,11.33960481395345,15.417035237468227
2021-02-02,11.957090893153753,13.724046205554858,4.540028547181882
2021-02-03,14.190536391944404,5.53196776315418,14.691954989669886
2021-02-04,14.933947684581675,11.35272237038272,11.234399554045167
2021-02-05,11.941515537993563,10.843499329839583,12.266408046948062
2021-02-08,11.857320616034666,13.377984513593507,8.69853771530598
2021-02-09,11.586728486689209,10.445967324041366,8.874327214308954
2021-02-10,12.37472349695899,7.713603989334601,12.328872285279708
2021-02-11,11.036449275848737,11.052993055125981,17.60923004079942
2021-02-12,10.833392649889358,7.557274242450978,13.714714561438306
2021-02-15,14.390061234303197,4.855395378871527,14.422815632710229
2021-02-16,15.314176957773688,13.337875411416178,10.316499410335163
2021-02-17,6.2095105148925995,12.859908844294424,9.149124128427859
2021-02-18,10.729271627349767,12.498411185122462,8.619880550041923
2021-02-19,8.600866976310408,15.17088000081366,9.416255762372385
2021-02-22,9.702486537817649,8.872176783000434,5.013772189555789
2021-02-23,11.812113942286457,6.420464452802636,8.710786261591482
2021-02-24,12.582763561041249,10.776666438631684,9.151429046738352
2021-02-25,10.208675931261887,9.890473797452678,10.210135793962905
2021-02-26,4.776369562439138,8.309822232167672,11.051626277273433
2021-03-01,7.59332230557585,10.753325300722375,11.680045189909235
2021-03-02,13.150764282250963,9.056359886014523,10.606720871487818
2021-03-03,2.2135344203664697,5.143912144047492,9.004675524010223
2021-03-04,13.971390072272573,9.613974351024599,5.120393893918056
2021-03-05,11.947844239236797,7.396926871735124,8.99289603813519
2021-03-08,14.30848296191754,11.783164570053627,7.867742815579815
2021-03-09,9.740806363855368,8.95211714202023,11.883320519813285
2021-03-10,4.129619449870811,14.619159445286119,13.11295392958673
2021-03-11,11.583011742593285,16.20579151639674,13.184452233124434
2021-03-12,14.094741168130597,13.259891003866825,12.666315081667653
2021-03-15,13.024578529525773,6.13600443700289,10.164261255816426
2021-03-16,8.242746649280912,15.930297930818428,9.068836770707339
2021-03-17,10.472292186439587,16.17132124471136,8.43149810602345
2021-03-18,8.595470963795389,11.205450553582624,6.296357868005393
2021-03-19,7.718937085626406,15.395947122853158,13.28941075626719
2021-03-22,13.026447617455343,9.415440016086881,10.018792430754308
2021-03-23,6.552021804215543,5.2279820911307056,7.014891531550165
2021-03-24,7.448300250033479,8.787175946106256,8.188028139050395
2021-03-25,6.803599846265761,16.774911140701107,8.073136970055426
2021-03-26,5.6316600840625215,6.4916965419092065,10.62048913485955
2021-03-29,10.529172309764471,11.284562438037582,13.489187865282682
2021-03-30,13.562768272626274,11.419231191653314,9.527063783526108
2021-03-31,9.512763372426141,9.693260003736793,4.1963964666118985
2021-04-01,5.540091351252886,9.941241714278576,9.976739964507345
2021-04-02,12.567917726622895,11.618363502496253,10.072954903814054
2021-04-05,15.096748479320475,9.615820048997106,9.885271794744565
2021-04-06,8.09328649024702,6.892638944681623,8.763804711815547
2021-04-07,8.589533291302713,12.160723609420169,11.136068936363213
2021-04-08,11.56617410857437,14.93769356933881,10.719873090908955
2021-04-09,14.87962406842217,14.316750581229645,10.473485256511744
2021-04-12,8.450126323097209,8.975056842811622,11.707630462588515
2021-04-13,6.008721396210233,7.595261379296223,9.35881809869704
2021-04-14,11.897585162500713,10.72365301571018,9.210914665693524
2021-04-15,12.398609241418725,16.684728222619107,14.449591673918182
2021-04-16,10.018692440107642,13.76932233817774,12.164218972774833
2021-04-19,8.3256089461513,13.992574663466451,12.927133509571876
2021-04-20,12.983673171250842,14.62476930842572,14.059319208245999
2021-04-21,11.585990775517125,13.161873474659068,12.114290644523567
2021-04-22,7.698739305141312,12.24040904022456,13.257432027276046
2021-04-23,10.154310100410369,14.013726387608441,6.252947611365705
2021-04-26,5.95569983041522,10.18733031077008,11.264785991009399
2021-04-27,12.073106164332154,7.4503259710087715,10.200452335244947
2021-04-28,9.23416154970115,14.332565004757663,15.4293530643466
2021-04-29,8.71997143031038,16.022918474361447,13.349880149527735
2021-04-30,9.935535327745106,8.52780350622114,9.008719271739416
2021-05-03,10.162948769418144,14.78108389300954,11.840137175516752
2021-05-04,12.735493490413958,17.57496780602851,11.289019916778642
2021-05-05,11.833461861049269,12.23569753446436,12.115685979715753
2021-05-06,9.601257167775405,9.67242414656635,8.015688036637812
2021-05-07,12.372590282681902,12.731606841983862,11.902221167842239
2021-05-10,11.295702701013592,10.624916693328888,10.28191432459238
2021-05-11,8.82639946777075,10.46252174044398,11.738991058830337
2021-05-12,9.745551590919339,13.87242612075146,8.948072973954542
2021-05-13,9.68934313158257,7.405219905554188,9.367215758563706
2021-05-14,11.664897264275261,7.968228574677936,14.322008234110713
2021-05-17,9.06394006194399,12.702900180198938,8.121587206294311
2021-05-18,9.01046565376111,12.622863046732633,8.35968467800843
2021-05-19,16.10543835536351,13.847410117930853,10.985247803544866
2021-05-20,13.036631136173341,18.803237111465144,9.001457009323845
2021-05-21,7.954663025703804,13.19212756860734,8.718535630376817
2021-05-24,11.969107279485844,14.827677685939557,11.525479727886518
2021-05-25,10.631929483016826,9.848333797622386,7.052513617594039
2021-05-26,11.472900142167942,15.484611095468814,8.480608774409976
2021-05-27,10.732406768299795,11.400580829521191,17.091343766044453
2021-05-28,13.912212137368769,13.372039477721874,12.664141441131315
2021-05-31,11.403808124346162,12.854269058964189,9.325724901703708
2021-06-01,10.205101498955823,16.567815023855285,12.626345094936877
2021-06-02,13.543113448152848,9.130696513839819,13.083851958012671
2021-06-03,11.142320467906163,6.077183211142364,14.320407365999632
2021-06-04,10.833569974775903,12.762078940924704,11.221460436460108
2021-06-07,11.438611840106063,15.006461639582675,14.353864399680994
2021-06-08,10.243863179970525,14.05709282763594,5.954910362643903
2021-06-09,10.581249265468607,17.576114506129926,8.748496941301333
2021-06-10,8.823089653357876,15.096434199301314,12.20930085025752
2021-06-11,8.359999149542398,11.956847820011074,12.718430936164765
